trial_id,tf,entry,filt,spacing,kmax,tp,risk,stop,size,hours,cum,ann,sharpe,mdd,calmar,ulcer,worst_day,dd_days,ruin,n_trades,n_wins,n_stop,n_time,n_dd_block,worst_trade,exposure,time_viol,win_rate
RK|e=E1|f=0|sp=0.5|k=2|tp=A1.0|rk=base|15m,15m,E1,0,0.5,2,A1.0,base,,1.0,,0.007497438839690229,0.0013269289844728416,0.061861431187462526,-0.19980030540023086,0.006641276057185188,0.11271675796488712,-0.029736893437862937,0.6906614785992218,0.0,595,590,0,0,0,-0.1761848280235715,3.8366366022702074,0,0.9915966386554622
RK|e=E1|f=0|sp=0.5|k=2|tp=A2.0|rk=base|15m,15m,E1,0,0.5,2,A2.0,base,,1.0,,-0.010594830968300939,-0.001889139815101415,0.028786439385722663,-0.2084508456358023,-0.009062759181135926,0.1191554358710606,-0.028892926607600938,0.7295719844357976,0.0,246,243,0,0,0,-0.17499976306931134,3.9195056182989894,0,0.9878048780487805
RK|e=E1|f=0|sp=0.5|k=3|tp=MID|rk=base|15m,15m,E1,0,0.5,3,MID,base,,1.0,,-0.506392899696346,-0.11780163172835478,-1.6362604678253498,-0.533060580040679,-0.22099107707301313,0.30337243691721333,-0.03041944564845515,0.8720817120622568,1.0,10880,8253,0,0,0,-0.0684017275486935,1.0695724942958709,0,0.7585477941176471
RK|e=E1|f=0|sp=0.5|k=3|tp=A0.5|rk=base|15m,15m,E1,0,0.5,3,A0.5,base,,1.0,,-0.06711761582295461,-0.012258291240886732,-0.028461553239158218,-0.27277134130801284,-0.04493980629381697,0.15602121667003985,-0.04057294603562903,0.8005836575875487,0.0,958,854,0,0,0,-0.21510904601876074,3.7534028080766175,0,0.8914405010438413
RK|e=E1|f=0|sp=0.5|k=3|tp=A1.0|rk=base|15m,15m,E1,0,0.5,3,A1.0,base,,1.0,,0.0082567064847201,0.0014608541030325384,0.07722815748746913,-0.2677270882336755,0.00545650465431233,0.15089937487361305,-0.040572946035629075,0.7597276264591439,0.0,656,649,0,0,0,-0.23562313087529616,3.816423600432012,0,0.989329268292683
RK|e=E1|f=0|sp=0.5|k=3|tp=A2.0|rk=base|15m,15m,E1,0,0.5,3,A2.0,base,,1.0,,0.016575484554801623,0.0029227736360879497,0.08882054109454739,-0.2753136785000633,0.010616158456098207,0.15615506368985496,-0.04046033343994474,0.7811284046692607,0.0,292,289,0,0,0,-0.24533282880811885,3.905636895523242,0,0.9897260273972602
RK|e=E1|f=0|sp=1|k=1|tp=MID|rk=base|15m,15m,E1,0,1.0,1,MID,base,,1.0,,-0.3990330214973832,-0.08643483883271474,-1.9786073179755952,-0.412281168461892,-0.20965022282045875,0.23494679072106708,-0.017664597255723447,0.8229571984435797,0.0,10882,7582,0,0,0,-0.03639039528902339,1.0697298495826508,0,0.6967469215217791
RK|e=E1|f=0|sp=1|k=1|tp=A0.5|rk=base|15m,15m,E1,0,1.0,1,A0.5,base,,1.0,,-0.029417123419656965,-0.005286728116394301,-0.05497242221823236,-0.1335334298254357,-0.03959104565280383,0.07603459953688999,-0.01943942336194282,0.6026264591439688,0.0,781,690,0,0,0,-0.10990022037465748,3.798728283182296,0,0.8834827144686299
RK|e=E1|f=0|sp=1|k=1|tp=A1.0|rk=base|15m,15m,E1,0,1.0,1,A1.0,base,,1.0,,0.0042784864956759705,0.000758223261930091,0.0434259442765792,-0.1341077835918767,0.005653834860454877,0.07587858085592195,-0.01943942336194282,0.5841439688715954,0.0,524,519,0,0,0,-0.11320289925275037,3.8552045261102488,0,0.9904580152671756
RK|e=E1|f=0|sp=1|k=1|tp=A2.0|rk=base|15m,15m,E1,0,1.0,1,A2.0,base,,1.0,,-0.018726662022305107,-0.0033504265903807617,-0.023256913245841053,-0.14174432202345544,-0.023637113237074448,0.08213857981127834,-0.018804220190265102,0.642023346303502,0.0,202,199,0,0,0,-0.10959506621543301,3.9317864831808658,0,0.9851485148514851
RK|e=E1|f=0|sp=1|k=2|tp=MID|rk=base|15m,15m,E1,0,1.0,2,MID,base,,1.0,,-0.43693859868571383,-0.09694049654099512,-1.7433459105308626,-0.459769640406813,-0.21084579759381308,0.26044544886547893,-0.02262689865452853,0.835603112840467,0.0,10882,7978,0,0,0,-0.050948147546797315,1.0697298495826508,0,0.7331372909391656
RK|e=E1|f=0|sp=1|k=2|tp=A0.5|rk=base|15m,15m,E1,0,1.0,2,A0.5,base,,1.0,,-0.03575890251470881,-0.006443682352273328,-0.0202364123262797,-0.20375856200803555,-0.031624105945639774,0.1159832334520276,-0.029901707503838287,0.7422178988326849,0.0,951,851,0,0,0,-0.14762101953589973,3.7552338514136943,0,0.8948475289169295
